,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Revenue Rating
5826,TXN_4602430,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-01-31,High
5827,TXN_4851339,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-02-01,Low
5828,TXN_3390610,Sandwich,2,4.0,8.0,Unknown,Unknown,2023-02-01,Low
5829,TXN_7282082,Sandwich,4,4.0,16.0,Unknown,In-Store,2023-02-02,High
5830,TXN_5880883,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-02-02,High
5831,TXN_5849947,Sandwich,5,4.0,20.0,Cash,Unknown,2023-02-02,High
5832,TXN_3398520,Sandwich,1,4.0,4.0,Unknown,In-Store,2023-02-03,Low
5833,TXN_1328230,Sandwich,5,4.0,20.0,Cash,Unknown,2023-02-03,High
5834,TXN_4033888,Sandwich,2,4.0,8.0,Cash,In-Store,2023-02-04,Low
5835,TXN_3237919,Sandwich,1,4.0,4.0,Unknown,Unknown,2023-02-04,Low
5836,TXN_9531812,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-02-04,Low
5837,TXN_5055872,Sandwich,0,4.0,12.0,Credit Card,Unknown,2023-02-05,High
5838,TXN_5364052,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-02-05,Low
5839,TXN_2749266,Sandwich,0,4.0,12.0,Unknown,Takeaway,2023-02-06,High
5840,TXN_6854151,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-02-07,High
5841,TXN_8644398,Sandwich,4,4.0,16.0,Unknown,Takeaway,2023-02-08,High
5842,TXN_3794585,Sandwich,1,4.0,4.0,Credit Card,In-Store,2023-02-10,Low
5843,TXN_9352671,Sandwich,2,4.0,0.0,Cash,Takeaway,2023-02-10,Low
5844,TXN_3197621,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-02-10,High
5845,TXN_2535099,Sandwich,5,4.0,20.0,Credit Card,In-Store,2023-02-10,High
5846,TXN_9452972,Sandwich,3,4.0,12.0,Digital Wallet,Unknown,2023-02-10,High
5847,TXN_7732920,Sandwich,5,4.0,20.0,Cash,Unknown,2023-02-11,High
5848,TXN_6312755,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-02-11,Low
5849,TXN_2181920,Sandwich,3,4.0,12.0,Cash,Unknown,2023-02-11,High
5850,TXN_9475783,Sandwich,5,4.0,20.0,Credit Card,Takeaway,2023-02-11,High
5851,TXN_8725610,Sandwich,2,4.0,8.0,Unknown,Takeaway,2023-02-11,Low
5852,TXN_8089522,Sandwich,4,0.0,16.0,Cash,Takeaway,2023-02-12,High
5853,TXN_9107676,Sandwich,0,4.0,8.0,Cash,Unknown,2023-02-12,Low
5854,TXN_7804128,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-02-12,High
5855,TXN_8566668,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-02-12,High
5856,TXN_4937344,Sandwich,0,4.0,4.0,Credit Card,In-Store,2023-02-12,Low
5857,TXN_7402573,Sandwich,4,4.0,0.0,Unknown,Takeaway,2023-02-13,Low
5858,TXN_8443384,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-02-13,High
5859,TXN_8795794,Sandwich,3,4.0,12.0,Cash,In-Store,2023-02-13,High
5860,TXN_1985278,Sandwich,3,4.0,12.0,Unknown,In-Store,2023-02-13,High
5861,TXN_6097706,Sandwich,4,0.0,16.0,Cash,Takeaway,2023-02-15,High
5862,TXN_7677646,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-02-15,High
5863,TXN_4548715,Sandwich,2,4.0,8.0,Unknown,Unknown,2023-02-16,Low
5864,TXN_5138053,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-02-16,High
5865,TXN_4798335,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-02-16,High
5866,TXN_9896694,Sandwich,4,4.0,16.0,Cash,Unknown,2023-02-16,High
5867,TXN_4737392,Sandwich,2,4.0,8.0,Cash,In-Store,2023-02-17,Low
5868,TXN_2987590,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-02-17,High
5869,TXN_9552845,Sandwich,3,4.0,12.0,Cash,Unknown,2023-02-18,High
5870,TXN_1467367,Sandwich,3,4.0,12.0,Unknown,Unknown,2023-02-18,High
5871,TXN_5350286,Sandwich,5,4.0,20.0,Credit Card,Unknown,2023-02-18,High
5872,TXN_8907996,Sandwich,4,4.0,16.0,Cash,In-Store,2023-02-19,High
5873,TXN_1458905,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-02-19,Low
5874,TXN_2259102,Sandwich,2,4.0,0.0,Unknown,Unknown,2023-02-19,Low
5875,TXN_1887522,Sandwich,4,4.0,16.0,Cash,In-Store,2023-02-20,High
5876,TXN_7767493,Sandwich,5,4.0,20.0,Credit Card,In-Store,2023-02-20,High
5877,TXN_4391496,Sandwich,1,4.0,4.0,Cash,Unknown,2023-02-20,Low
5878,TXN_2951148,Sandwich,4,4.0,16.0,Cash,In-Store,2023-02-21,High
5879,TXN_7226052,Sandwich,3,4.0,12.0,Cash,In-Store,2023-02-21,High
5880,TXN_3858209,Sandwich,4,4.0,16.0,Cash,Unknown,2023-02-22,High
5881,TXN_8964527,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-02-22,High
5882,TXN_3219175,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-02-23,High
5883,TXN_1929398,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-02-23,Low
5884,TXN_7773968,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-02-24,High
5885,TXN_3267393,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-02-24,Low
5886,TXN_6349424,Sandwich,5,4.0,20.0,Cash,Takeaway,2023-02-24,High
5887,TXN_3897619,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-02-24,High
5888,TXN_9840274,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-02-25,High
5889,TXN_5182042,Sandwich,4,4.0,16.0,Unknown,Takeaway,2023-02-25,High
5890,TXN_5793057,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-02-25,High
5891,TXN_1555314,Sandwich,1,4.0,4.0,Unknown,Takeaway,2023-02-25,Low
5892,TXN_6419317,Sandwich,4,4.0,16.0,Credit Card,Unknown,2023-02-25,High
5893,TXN_3477975,Sandwich,0,4.0,16.0,Unknown,Unknown,2023-02-26,High
5894,TXN_1665810,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-02-26,High
5895,TXN_9050127,Sandwich,0,4.0,20.0,Credit Card,Takeaway,2023-02-26,High
5896,TXN_6070787,Sandwich,3,4.0,12.0,Unknown,In-Store,2023-02-26,High
5897,TXN_9279347,Sandwich,0,4.0,20.0,Credit Card,Unknown,2023-02-27,High
5898,TXN_9155044,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-02-28,High
5899,TXN_3677890,Sandwich,0,4.0,12.0,Credit Card,In-Store,2023-02-28,High
5900,TXN_1570632,Sandwich,5,4.0,0.0,Digital Wallet,Unknown,2023-02-28,Low
5901,TXN_7328209,Sandwich,3,4.0,12.0,Credit Card,Unknown,2023-03-01,High
5902,TXN_5745921,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-03-01,Low
5903,TXN_4040989,Sandwich,1,4.0,4.0,Unknown,Unknown,2023-03-02,Low
5904,TXN_5319247,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-03-02,High
5905,TXN_5712248,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-03-02,High
5906,TXN_5485384,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-03-04,High
5907,TXN_5956755,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-03-05,High
5908,TXN_6625294,Sandwich,2,4.0,8.0,Digital Wallet,Unknown,2023-03-05,Low
5909,TXN_5762440,Sandwich,5,4.0,20.0,Cash,In-Store,2023-03-05,High
5910,TXN_6403859,Sandwich,5,4.0,20.0,Credit Card,In-Store,2023-03-06,High
5911,TXN_5090839,Sandwich,5,4.0,20.0,Cash,Unknown,2023-03-06,High
5912,TXN_1934166,Sandwich,5,4.0,20.0,Cash,In-Store,2023-03-06,High
5913,TXN_4083004,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-03-06,High
5914,TXN_6889867,Sandwich,5,4.0,20.0,Cash,Unknown,2023-03-07,High
5915,TXN_3898665,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-03-07,Low
5916,TXN_3732426,Sandwich,2,4.0,8.0,Digital Wallet,Unknown,2023-03-07,Low
5917,TXN_2517078,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-03-07,Low
5918,TXN_2195630,Sandwich,5,0.0,20.0,Credit Card,Takeaway,2023-03-09,High
5919,TXN_1422305,Sandwich,4,4.0,16.0,Unknown,In-Store,2023-03-09,High
5920,TXN_9039165,Sandwich,4,4.0,16.0,Unknown,Takeaway,2023-03-10,High
5921,TXN_3733753,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-03-10,Low
5922,TXN_5882077,Sandwich,3,4.0,12.0,Unknown,Takeaway,2023-03-10,High
5923,TXN_4372163,Sandwich,1,4.0,4.0,Unknown,Unknown,2023-03-10,Low
5924,TXN_2190325,Sandwich,4,4.0,16.0,Credit Card,In-Store,2023-03-10,High
5925,TXN_8086161,Sandwich,0,4.0,8.0,Cash,In-Store,2023-03-10,Low
5926,TXN_8500316,Sandwich,4,4.0,16.0,Unknown,Unknown,2023-03-10,High
5927,TXN_3407169,Sandwich,2,4.0,8.0,Cash,In-Store,2023-03-11,Low
5928,TXN_3094597,Sandwich,4,4.0,16.0,Unknown,Unknown,2023-03-11,High
5929,TXN_1593691,Sandwich,2,4.0,8.0,Unknown,Unknown,2023-03-11,Low
5930,TXN_2873990,Sandwich,2,4.0,8.0,Unknown,Unknown,2023-03-12,Low
5931,TXN_5331285,Sandwich,3,4.0,12.0,Digital Wallet,Unknown,2023-03-12,High
5932,TXN_3033598,Sandwich,5,4.0,0.0,Cash,Takeaway,2023-03-12,Low
5933,TXN_1923263,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-03-12,High
5934,TXN_1039367,Sandwich,3,4.0,0.0,Cash,Unknown,2023-03-12,Low
5935,TXN_8250651,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-03-13,High
5936,TXN_7032256,Sandwich,5,4.0,20.0,Credit Card,Unknown,2023-03-13,High
5937,TXN_9904214,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-03-13,High
5938,TXN_4165923,Sandwich,3,4.0,12.0,Unknown,Takeaway,2023-03-14,High
5939,TXN_7866805,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-03-14,High
5940,TXN_6550460,Sandwich,5,4.0,0.0,Unknown,Unknown,2023-03-15,Low
5941,TXN_3283631,Sandwich,2,4.0,8.0,Credit Card,In-Store,2023-03-15,Low
5942,TXN_1846455,Sandwich,4,4.0,16.0,Unknown,Unknown,2023-03-16,High
5943,TXN_3635874,Sandwich,2,4.0,8.0,Cash,Unknown,2023-03-16,Low
5944,TXN_8526941,Sandwich,5,0.0,20.0,Unknown,Takeaway,2023-03-16,High
5945,TXN_2561970,Sandwich,3,4.0,12.0,Unknown,In-Store,2023-03-16,High
5946,TXN_2185661,Sandwich,4,4.0,0.0,Cash,Unknown,2023-03-16,Low
5947,TXN_6476304,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-03-17,Low
5948,TXN_1907740,Sandwich,1,4.0,4.0,Cash,Unknown,2023-03-17,Low
5949,TXN_5438652,Sandwich,4,4.0,16.0,Cash,Unknown,2023-03-17,High
5950,TXN_1691313,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-03-17,Low
5951,TXN_8807333,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-03-18,High
5952,TXN_9265178,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-03-18,High
5953,TXN_2437751,Sandwich,1,4.0,4.0,Unknown,In-Store,2023-03-18,Low
5954,TXN_9349736,Sandwich,5,4.0,20.0,Cash,Unknown,2023-03-18,High
5955,TXN_9121241,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-03-18,High
5956,TXN_5669113,Sandwich,2,4.0,0.0,Unknown,Takeaway,2023-03-19,Low
5957,TXN_7852032,Sandwich,1,4.0,4.0,Cash,Unknown,2023-03-19,Low
5958,TXN_6224451,Sandwich,1,4.0,0.0,Credit Card,Unknown,2023-03-19,Low
5959,TXN_9664173,Sandwich,1,4.0,4.0,Unknown,In-Store,2023-03-20,Low
5960,TXN_3483570,Sandwich,2,4.0,8.0,Unknown,Takeaway,2023-03-21,Low
5961,TXN_8324715,Sandwich,5,4.0,20.0,Credit Card,Unknown,2023-03-21,High
5962,TXN_6399545,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-03-22,High
5963,TXN_8267915,Sandwich,2,4.0,8.0,Unknown,Takeaway,2023-03-22,Low
5964,TXN_6874354,Sandwich,4,4.0,16.0,Credit Card,Unknown,2023-03-23,High
5965,TXN_7497122,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-03-23,High
5966,TXN_2050017,Sandwich,4,4.0,16.0,Unknown,Takeaway,2023-03-24,High
5967,TXN_1767321,Sandwich,1,4.0,4.0,Unknown,In-Store,2023-03-24,Low
5968,TXN_3131168,Sandwich,3,4.0,12.0,Cash,Unknown,2023-03-24,High
5969,TXN_2178059,Sandwich,4,4.0,16.0,Unknown,In-Store,2023-03-24,High
5970,TXN_2641386,Sandwich,3,4.0,12.0,Unknown,Takeaway,2023-03-25,High
5971,TXN_1942950,Sandwich,4,4.0,16.0,Unknown,Takeaway,2023-03-25,High
5972,TXN_4723529,Sandwich,2,4.0,8.0,Unknown,Unknown,2023-03-25,Low
5973,TXN_2581559,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-03-25,Low
5974,TXN_1349738,Sandwich,3,4.0,0.0,Cash,Unknown,2023-03-26,Low
5975,TXN_8808631,Sandwich,5,0.0,20.0,Unknown,Takeaway,2023-03-26,High
5976,TXN_9882625,Sandwich,1,4.0,4.0,Cash,In-Store,2023-03-26,Low
5977,TXN_3472707,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-03-26,Low
5978,TXN_7866723,Sandwich,2,4.0,8.0,Credit Card,In-Store,2023-03-26,Low
5979,TXN_9433035,Sandwich,1,4.0,4.0,Cash,In-Store,2023-03-26,Low
5980,TXN_6600858,Sandwich,3,4.0,12.0,Cash,Unknown,2023-03-27,High
5981,TXN_7636238,Sandwich,4,4.0,16.0,Credit Card,Unknown,2023-03-27,High
5982,TXN_6472242,Sandwich,1,4.0,4.0,Unknown,Unknown,2023-03-27,Low
5983,TXN_4183823,Sandwich,4,4.0,16.0,Credit Card,Unknown,2023-03-28,High
5984,TXN_6221348,Sandwich,1,0.0,4.0,Unknown,Unknown,2023-03-28,Low
5985,TXN_6425954,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-03-28,Low
5986,TXN_8197935,Sandwich,5,0.0,20.0,Cash,In-Store,2023-03-28,High
5987,TXN_9152120,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-03-28,High
5988,TXN_5931551,Sandwich,4,4.0,0.0,Unknown,In-Store,2023-03-28,Low
5989,TXN_6355908,Sandwich,3,4.0,12.0,Credit Card,Unknown,2023-03-28,High
5990,TXN_2329938,Sandwich,3,4.0,12.0,Credit Card,Unknown,2023-03-29,High
5991,TXN_2274945,Sandwich,4,4.0,16.0,Cash,In-Store,2023-03-29,High
5992,TXN_8048037,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-03-31,Low
5993,TXN_3753993,Sandwich,5,4.0,20.0,Credit Card,Unknown,2023-04-01,High
5994,TXN_7152012,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-04-02,High
5995,TXN_5618377,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-04-02,Low
5996,TXN_9153854,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-04-04,Low
5997,TXN_8002309,Sandwich,1,4.0,4.0,Unknown,Unknown,2023-04-04,Low
5998,TXN_3224921,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-04-06,High
5999,TXN_2093816,Sandwich,0,4.0,12.0,Cash,Takeaway,2023-04-06,High
6000,TXN_1647069,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-04-06,Low
6001,TXN_2139240,Sandwich,4,4.0,16.0,Digital Wallet,Unknown,2023-04-06,High
6002,TXN_2526267,Sandwich,0,4.0,20.0,Cash,In-Store,2023-04-06,High
6003,TXN_6206421,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-04-06,Low
6004,TXN_6004431,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-04-07,Low
6005,TXN_5591967,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-04-08,Low
6006,TXN_4697112,Sandwich,3,4.0,12.0,Credit Card,Unknown,2023-04-08,High
6007,TXN_5640232,Sandwich,4,0.0,16.0,Digital Wallet,Unknown,2023-04-08,High
6008,TXN_1570573,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-04-09,High
6009,TXN_1556046,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-04-09,High
6010,TXN_7571571,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-04-09,Low
6011,TXN_1135215,Sandwich,3,4.0,12.0,Unknown,In-Store,2023-04-10,High
6012,TXN_7241288,Sandwich,5,4.0,20.0,Cash,Takeaway,2023-04-11,High
6013,TXN_6700141,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-04-12,Low
6014,TXN_1915046,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-04-12,High
6015,TXN_4477016,Sandwich,4,4.0,0.0,Unknown,In-Store,2023-04-12,Low
6016,TXN_1917336,Sandwich,3,4.0,12.0,Cash,In-Store,2023-04-12,High
6017,TXN_3488082,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-04-12,Low
6018,TXN_7415686,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-04-13,High
6019,TXN_4105487,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-04-13,High
6020,TXN_9347203,Sandwich,5,4.0,20.0,Cash,In-Store,2023-04-15,High
6021,TXN_3369789,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-04-15,High
6022,TXN_7485712,Sandwich,4,4.0,16.0,Cash,In-Store,2023-04-15,High
6023,TXN_4813580,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-04-15,High
6024,TXN_2503245,Sandwich,3,4.0,12.0,Unknown,Takeaway,2023-04-15,High
6025,TXN_4440412,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-04-15,High
6026,TXN_2964982,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-04-15,Low
6027,TXN_3158921,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-04-16,Low
6028,TXN_5054719,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-04-17,Low
6029,TXN_4789941,Sandwich,3,4.0,12.0,Credit Card,Unknown,2023-04-17,High
6030,TXN_7595115,Sandwich,2,4.0,8.0,Unknown,Takeaway,2023-04-17,Low
6031,TXN_1993289,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-04-18,Low
6032,TXN_8075323,Sandwich,1,4.0,4.0,Digital Wallet,Unknown,2023-04-18,Low
6033,TXN_1731476,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-04-19,Low
6034,TXN_5367923,Sandwich,4,4.0,16.0,Unknown,Unknown,2023-04-19,High
6035,TXN_3454877,Sandwich,5,4.0,20.0,Credit Card,Unknown,2023-04-19,High
6036,TXN_2004781,Sandwich,5,0.0,20.0,Unknown,Takeaway,2023-04-20,High
6037,TXN_4364374,Sandwich,2,4.0,0.0,Cash,Unknown,2023-04-20,Low
6038,TXN_9801552,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-04-20,High
6039,TXN_7242713,Sandwich,1,4.0,4.0,Unknown,In-Store,2023-04-21,Low
6040,TXN_5342051,Sandwich,3,4.0,12.0,Cash,Unknown,2023-04-21,High
6041,TXN_3995266,Sandwich,1,4.0,4.0,Credit Card,In-Store,2023-04-21,Low
6042,TXN_6266750,Sandwich,1,4.0,4.0,Cash,Unknown,2023-04-21,Low
6043,TXN_4732351,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-04-22,Low
6044,TXN_7609853,Sandwich,0,4.0,4.0,Digital Wallet,In-Store,2023-04-22,Low
6045,TXN_2627056,Sandwich,4,4.0,16.0,Digital Wallet,Unknown,2023-04-22,High
6046,TXN_3541304,Sandwich,3,4.0,12.0,Cash,In-Store,2023-04-22,High
6047,TXN_7496926,Sandwich,3,4.0,12.0,Unknown,In-Store,2023-04-23,High
6048,TXN_9841222,Sandwich,5,4.0,20.0,Credit Card,Unknown,2023-04-23,High
6049,TXN_1617594,Sandwich,1,4.0,4.0,Unknown,In-Store,2023-04-23,Low
6050,TXN_6959328,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-04-23,High
6051,TXN_9334593,Sandwich,3,4.0,12.0,Cash,Unknown,2023-04-23,High
6052,TXN_9288882,Sandwich,3,4.0,12.0,Unknown,In-Store,2023-04-23,High
6053,TXN_7380277,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-04-24,High
6054,TXN_1374424,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-04-24,High
6055,TXN_4647042,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-04-25,High
6056,TXN_4967355,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-04-25,Low
6057,TXN_2817018,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-04-25,High
6058,TXN_6960031,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-04-25,High
6059,TXN_3069563,Sandwich,2,4.0,8.0,Cash,Unknown,2023-04-25,Low
6060,TXN_1857902,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-04-26,High
6061,TXN_4615245,Sandwich,4,4.0,16.0,Unknown,Unknown,2023-04-26,High
6062,TXN_8306630,Sandwich,2,4.0,8.0,Credit Card,In-Store,2023-04-26,Low
6063,TXN_5781767,Sandwich,5,0.0,20.0,Credit Card,In-Store,2023-04-27,High
6064,TXN_8748633,Sandwich,5,0.0,20.0,Cash,Takeaway,2023-04-27,High
6065,TXN_9513509,Sandwich,1,4.0,4.0,Credit Card,Unknown,2023-04-27,Low
6066,TXN_7997704,Sandwich,2,4.0,0.0,Digital Wallet,Unknown,2023-04-28,Low
6067,TXN_9891576,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-04-28,High
6068,TXN_3456242,Sandwich,5,4.0,20.0,Credit Card,Unknown,2023-04-28,High
6069,TXN_6419668,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-04-29,High
6070,TXN_1465584,Sandwich,1,4.0,4.0,Credit Card,In-Store,2023-04-29,Low
6071,TXN_9853577,Sandwich,2,4.0,8.0,Credit Card,In-Store,2023-04-30,Low
6072,TXN_5083311,Sandwich,4,4.0,16.0,Digital Wallet,Unknown,2023-04-30,High
6073,TXN_8211146,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-04-30,High
6074,TXN_4788748,Sandwich,4,4.0,16.0,Credit Card,In-Store,2023-04-30,High
6075,TXN_8810855,Sandwich,4,4.0,16.0,Unknown,Unknown,2023-04-30,High
6076,TXN_7171303,Sandwich,1,4.0,4.0,Unknown,Unknown,2023-04-30,Low
6077,TXN_2112522,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-04-30,High
6078,TXN_6310896,Sandwich,1,4.0,4.0,Unknown,In-Store,2023-05-01,Low
6079,TXN_4152460,Sandwich,0,4.0,12.0,Cash,Takeaway,2023-05-01,High
6080,TXN_4958354,Sandwich,4,0.0,16.0,Credit Card,Takeaway,2023-05-01,High
6081,TXN_7222483,Sandwich,5,4.0,20.0,Unknown,Takeaway,2023-05-02,High
6082,TXN_7868879,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-05-02,High
6083,TXN_4328869,Sandwich,2,4.0,8.0,Cash,Unknown,2023-05-02,Low
6084,TXN_5996973,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-05-02,High
6085,TXN_7619095,Sandwich,2,4.0,8.0,Cash,In-Store,2023-05-03,Low
6086,TXN_7922392,Sandwich,3,4.0,12.0,Unknown,Unknown,2023-05-03,High
6087,TXN_4795208,Sandwich,0,4.0,8.0,Digital Wallet,Takeaway,2023-05-03,Low
6088,TXN_7174856,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-05-03,Low
6089,TXN_7033977,Sandwich,4,4.0,16.0,Unknown,Takeaway,2023-05-04,High
6090,TXN_3336502,Sandwich,3,4.0,12.0,Credit Card,Unknown,2023-05-04,High
6091,TXN_4654061,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-05-04,Low
6092,TXN_6405489,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-05-04,High
6093,TXN_6149800,Sandwich,4,4.0,16.0,Digital Wallet,Unknown,2023-05-05,High
6094,TXN_3620122,Sandwich,1,4.0,4.0,Cash,In-Store,2023-05-06,Low
6095,TXN_2530326,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-05-06,High
6096,TXN_6378045,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-05-07,High
6097,TXN_3847176,Sandwich,3,4.0,12.0,Unknown,Takeaway,2023-05-07,High
6098,TXN_3377885,Sandwich,3,4.0,12.0,Cash,Unknown,2023-05-08,High
6099,TXN_6748453,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-05-08,High
6100,TXN_4178488,Sandwich,3,4.0,12.0,Cash,In-Store,2023-05-08,High
6101,TXN_9335226,Sandwich,5,4.0,20.0,Unknown,Unknown,2023-05-08,High
6102,TXN_6422433,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-05-09,High
6103,TXN_2417402,Sandwich,3,4.0,12.0,Digital Wallet,Unknown,2023-05-09,High
6104,TXN_9789310,Sandwich,4,4.0,16.0,Credit Card,In-Store,2023-05-09,High
6105,TXN_5213014,Sandwich,3,4.0,0.0,Credit Card,Unknown,2023-05-09,Low
6106,TXN_6579974,Sandwich,5,4.0,20.0,Digital Wallet,Unknown,2023-05-10,High
6107,TXN_4487345,Sandwich,3,4.0,12.0,Unknown,In-Store,2023-05-10,High
6108,TXN_4831345,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-05-10,High
6109,TXN_6626928,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-05-10,Low
6110,TXN_3163681,Sandwich,2,4.0,8.0,Unknown,Unknown,2023-05-11,Low
6111,TXN_2444408,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-05-11,Low
6112,TXN_8222593,Sandwich,4,4.0,16.0,Credit Card,Unknown,2023-05-11,High
6113,TXN_5908104,Sandwich,2,4.0,8.0,Credit Card,Unknown,2023-05-12,Low
6114,TXN_1452253,Sandwich,2,4.0,0.0,Unknown,Unknown,2023-05-12,Low
6115,TXN_5929797,Sandwich,1,4.0,4.0,Credit Card,In-Store,2023-05-12,Low
6116,TXN_9755352,Sandwich,5,4.0,20.0,Unknown,In-Store,2023-05-13,High
6117,TXN_9121687,Sandwich,2,4.0,8.0,Unknown,In-Store,2023-05-13,Low
6118,TXN_7270652,Sandwich,1,4.0,4.0,Unknown,Takeaway,2023-05-14,Low
6119,TXN_8696094,Sandwich,0,4.0,0.0,Unknown,Takeaway,2023-05-14,Low
6120,TXN_2660576,Sandwich,1,4.0,4.0,Unknown,Unknown,2023-05-15,Low
